gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA_1,PCA_2
0,-0.43991649313097614,1,1,-0.9924020376385531,1,0,0,0,0,0,2,2,2,0,1,2,0.12590796209365976,-0.7582710110985227,0,1,-1.0487210418135753,0.11103327523375466
1,-0.43991649313097614,0,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,0,3,1.0049985751815391,-0.7180301322549542,1,1,-0.6107334301093441,0.3888308130132066
0,-0.43991649313097614,1,1,1.5322605130033284,1,2,1,2,2,2,0,2,2,1,1,1,1.4420511862252297,2.4937570935366358,0,0,3.1226304424527647,-0.8235193386250035
1,-0.43991649313097614,1,1,1.2064976032430856,1,0,0,2,2,2,2,2,2,2,0,2,0.7091987091519689,1.2950071393518667,0,0,1.7959145569503603,-0.7713361168455382
0,-0.43991649313097614,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.9573121545611983,0,1,-2.025642511034638,-0.329338236787967
0,-0.43991649313097614,1,1,-0.748079855318371,1,0,1,0,0,0,0,0,2,0,1,0,0.5363718211346925,-0.49848225459278583,0,2,-0.5412478510223132,0.11438220981044374
0,-0.43991649313097614,0,0,-0.4223169455581282,1,2,1,0,0,0,0,2,0,0,1,0,0.6443886261454905,-0.20306608258868378,0,2,-0.11490170251691798,-0.008572723790544546
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,3,-1.4827115340671475,-0.8220427604013584,0,2,-1.5707129609218495,-0.5761011332392086
1,-0.43991649313097614,1,1,-0.6666391278783103,1,0,0,2,0,2,0,2,0,2,0,3,-0.017006579920626735,-0.5553448458714653,0,2,-0.8068717287882503,-0.07628331828430149
1,-0.43991649313097614,0,0,-0.9109613101984924,1,2,2,1,1,1,1,1,1,2,0,0,-1.2982520670487077,-0.8963438016451608,0,1,-1.7975049578537485,-0.33485957577895376
0,-0.43991649313097614,0,1,-0.7888002190384014,1,0,0,2,2,0,0,0,0,0,1,2,-0.29120308494803704,-0.6698867659588362,0,2,-1.0846011000783753,-0.10106806236311636
0,-0.43991649313097614,1,0,-0.5037576729981889,1,2,1,2,0,0,0,0,0,0,0,2,0.5862257311396761,-0.30442983225937326,1,2,-0.2548970357450471,0.016304943167441608
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.16412929309748078,-0.9477320440740296,0,1,-1.2885761177722954,0.235407222181956
1,-0.43991649313097614,0,0,0.8400143297628127,1,2,0,0,2,2,2,0,2,2,1,0,0.30372024111143525,0.7400670986895993,0,0,1.0302258869306329,-0.6901632522112121
0,-0.43991649313097614,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,1,0,3,-1.4677553610656522,-0.9041579931485196,0,1,-1.8638853123852697,-0.40018825833402316
1,-0.43991649313097614,1,0,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519067978,-0.40548454610789586,0,0,-0.24756997979411074,-1.3194810497669276
0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,0,0.20401242110146783,-0.8868961350817778,1,1,-1.184159899138536,0.21033406551183936
1,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8072447321617703,1.753792891345684,0,0,2.3692403094750887,-0.9482286939701484
1,2.273158691738958,1,0,1.0436161483629645,0,1,0,0,2,2,0,0,2,0,1,2,-0.6468276429835875,0.1630309967424102,1,0,0.7105022408756413,1.3895660040590991
0,-0.43991649313097614,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,2,-1.4744025490663168,-0.8655285153776776,0,2,-1.7296959495109727,-0.48027594654116884
1,-0.43991649313097614,1,0,0.43281069256250915,1,0,1,2,0,2,2,0,0,1,1,0,0.6477122201458225,0.5550870851355102,0,2,0.8545527776524946,-0.41463518233762703
0,-0.43991649313097614,1,0,-1.2367242199587352,1,2,1,0,0,2,2,2,2,0,1,2,1.3174164112127704,-0.9002288234095427,1,1,-0.6880122879368689,0.5814227107685356
1,-0.43991649313097614,1,0,-0.748079855318371,1,0,0,0,2,2,2,2,2,2,0,3,0.5712695581381809,-0.4857014159474615,0,2,-0.5156430827792567,0.12334407407814511
0,-0.43991649313097614,1,0,0.8400143297628127,1,0,1,0,0,2,0,2,2,1,1,0,1.0000131841810405,1.2000669199847858,1,0,1.6754103055924774,-0.5386106496147045
0,-0.43991649313097614,0,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,1,0,0,-1.4694171580658184,-0.718449538013609,0,2,-1.2719520020174813,-0.7316552722903475
0,-0.43991649313097614,1,0,0.06632741908223598,1,2,2,1,1,1,1,1,1,0,0,2,-1.33148800705203,-0.6629776079346799,0,2,-1.1226395797847153,-0.7260618760022822
0,2.273158691738958,0,0,-0.7073594915983407,1,2,1,0,0,0,0,0,0,0,1,3,0.32200000811326246,-0.5016167607890484,1,2,-0.2111968614821962,2.401039126740758
0,2.273158691738958,0,0,-1.0331224013585834,1,0,1,2,0,0,0,0,0,0,0,0,0.3884718881199074,-0.7850909056651358,1,1,-0.543564220562545,2.575712838135295
0,-0.43991649313097614,1,1,-0.7073594915983407,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,-0.3190428118504003,0,2,-1.4873019249871201e-05,0.32419492242772446
1,-0.43991649313097614,1,0,1.1657772395230555,1,0,2,1,1,1,1,1,1,1,1,1,-1.4694171580658184,-0.4546874637942998,0,0,-0.44859936779604953,-1.189666038667586
0,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,2,0,0,0,0,0,0,0,-1.156999322034587,-0.9941977873355281,1,1,-1.9937649933834007,-0.14743813667317773
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6468276429835875,-0.9874210732351574,0,1,-1.7374256103195709,0.00751945309785861
1,-0.43991649313097614,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,0,0,0.6560212051466532,-0.7148735520713938,1,1,-0.7585419121621457,0.26721356783779
1,-0.43991649313097614,1,1,0.025607055362205634,1,0,0,2,0,2,0,2,2,1,0,1,0.3319707901142591,0.07566215501841456,0,2,0.16021646031715078,-0.30150467417065585
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,1,0,2,2,0,0,0,0,1,2,0.4815325201292102,-0.5166491461387304,1,2,-0.6026600961565366,0.1146284091709109
0,-0.43991649313097614,1,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.328164413051698,-0.9964714080271831,1,1,-2.0797681088738718,-0.19942716516313475
1,-0.43991649313097614,0,0,-0.5037576729981889,1,0,0,0,2,0,0,0,0,0,1,3,-0.4307940329619915,-0.5554110678333581,0,2,-0.9214949069270505,-0.2610238789326633
1,-0.43991649313097614,0,0,-1.1960038562387048,0,1,0,0,0,0,2,0,0,0,0,2,-1.1420431490330922,-0.9711525445968086,0,1,-1.926416598389783,-0.17510147981683336
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,1,0,2,-1.4993295040688086,-0.8993458639176377,0,2,-1.8314575908788562,-0.4396422531342862
0,-0.43991649313097614,1,0,0.3106496014024181,1,2,0,0,2,0,0,0,0,0,0,1,-0.27126152094604356,0.042904357868740424,0,2,-0.002067966609430814,-0.5835262893239207
1,-0.43991649313097614,1,1,0.43281069256250915,1,2,0,2,0,0,2,0,2,1,1,1,0.2372483611047903,0.3935496460914977,0,2,0.5460469776960012,-0.5185531149951272
1,-0.43991649313097614,1,0,-1.0738427650786138,1,0,1,0,2,2,0,0,2,0,1,2,0.8720548151682491,-0.7729943606260379,1,1,-0.7348192902156193,0.37010888446091394
0,-0.43991649313097614,1,1,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,0,0,-1.4960059100684764,-0.4002088631437637,0,0,-0.2465749663102256,-1.3217056112685006
0,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,0,1,1.4935668932303794,2.581501193044691,0,0,3.250420251266997,-0.8486167205121191
1,-0.43991649313097614,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,1,-1.5109620830699715,-0.48086721272928185,0,0,-0.5311297625420692,-1.169708826147171
0,-0.43991649313097614,1,0,-0.5037576729981889,1,0,1,2,2,0,2,2,0,0,1,2,1.0565142821866886,-0.1678801468362711,0,2,0.06677574340221325,0.1418221098480887
1,-0.43991649313097614,1,1,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,1,0,-1.3514295710540236,-0.748094902954318,0,2,-1.4125773862537845,-0.5749952299965133
1,-0.43991649313097614,0,0,1.0843365120829946,1,2,1,0,2,2,2,2,2,0,1,2,1.5484061942358611,1.8709174679468772,0,0,2.520309838945038,-0.5477832821175448
1,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.5783185402388515,2.542805493311956,0,0,3.266913717722959,-0.8175794827216306
1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.9982594009982908,0,1,-2.147401626880941,-0.24031174096591618
0,-0.43991649313097614,1,0,-0.21871512695797646,1,0,1,2,0,0,2,2,2,1,1,1,1.2343265612044643,0.17625331513368708,0,2,0.5370703722807978,0.04829595376811761
0,-0.43991649313097614,0,0,-0.748079855318371,1,0,1,0,2,0,2,0,0,0,1,1,0.5081212721318681,-0.5163621843038613,0,2,-0.5669114125737006,0.10812910850665257
1,-0.43991649313097614,1,1,1.5729808767233588,1,2,1,2,0,2,0,2,2,2,0,2,1.3556377422165908,2.2619581529242865,0,0,2.9505236450287833,-0.8336804131306058
1,-0.43991649313097614,0,1,-0.7888002190384014,1,0,1,0,0,0,0,2,0,0,1,1,0.4499583771260538,-0.5509521223992381,0,2,-0.6407248991224539,0.10954372919871945
1,-0.43991649313097614,0,0,0.47353105628253944,1,0,1,0,0,0,0,0,0,0,0,1,0.13587874409465642,0.2988963885592859,0,2,0.4564118836969731,-0.5515197230610599
0,-0.43991649313097614,0,0,0.025607055362205634,1,0,1,0,2,0,2,0,0,1,1,0,0.5047976781315361,0.1778867901937112,0,2,0.3125269234648551,-0.2622985398754506
1,-0.43991649313097614,1,1,1.6137012404433893,0,1,0,2,2,2,2,0,2,2,1,1,-0.3094828519498643,0.8376120485577997,0,0,1.2175796734524638,-1.167566302547012
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,2,0.50313588113137,-0.9721458740252016,1,1,-1.1596182712962149,0.3568049648944621
0,-0.43991649313097614,0,0,-0.5444780367182193,1,0,1,2,0,2,2,2,2,0,1,2,1.3905354792200795,-0.15339961116902975,1,2,0.21875520229018736,0.2565249842701396
1,-0.43991649313097614,1,0,1.2879383306831464,1,0,1,0,2,2,2,2,2,1,1,1,1.2526063282062914,1.930230271815593,0,0,2.5252803770924808,-0.7189581012726002
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,1,-0.6235624849812617,-0.9701150671938202,1,1,-1.6921672703338442,-0.0022582514384483403
0,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,2,-1.3132082400502028,-0.9962727421415046,0,1,-2.0722532735397525,-0.1948844345183811
1,-0.43991649313097614,0,1,1.1657772395230555,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.5111085753270267,0,0,-0.4986941776680912,-1.1902866009465318
0,-0.43991649313097614,1,1,-0.13727439951791576,1,0,2,1,1,1,1,1,1,1,0,2,-1.4876969250676457,-0.768998968925168,0,2,-1.3813942473536167,-0.6867659664922785
1,2.273158691738958,1,0,-0.38159658183809786,1,2,1,0,0,0,0,0,2,0,0,2,0.7324638671542947,-0.13512234968659714,0,2,0.4110534538585863,2.361031169741143
0,-0.43991649313097614,1,0,1.002895784642934,0,1,0,2,2,2,0,2,2,0,1,0,-0.19980424993890028,0.5101444469975476,0,0,0.7206952212157227,-0.8717544790484966
1,-0.43991649313097614,1,1,1.6137012404433893,0,1,0,2,2,2,2,0,0,2,0,1,-0.6484894399837535,0.3787380006147921,0,0,0.749544448338644,-1.2101167450215606
1,-0.43991649313097614,1,0,1.369379058123207,0,1,0,2,2,2,2,2,0,2,1,0,-0.27126152094604356,0.6654349476363325,0,0,0.9890488436924498,-1.0454906157535677
1,-0.43991649313097614,1,1,1.3286586944031769,1,2,0,0,2,2,2,2,2,2,1,0,0.6460504231456565,1.3432388015971752,0,0,1.8636327910266293,-0.8407936961684064
0,-0.43991649313097614,0,0,-0.9924020376385531,1,0,1,0,0,0,0,2,0,0,1,0,0.5064594751317021,-0.7316718564048857,0,1,-0.8433946961538219,0.22375577935173865
0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,-0.8889490159004568,1,1,-1.1978127105236243,0.20299179322661315
0,-0.43991649313097614,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.329826210051864,-0.19646596038669417,0,0,0.013831825003634952,-1.327197329173641
1,-0.43991649313097614,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,1,1,2,-1.481049737066981,-0.9985022148585647,0,1,-2.156586425622642,-0.24586396730950377
1,-0.43991649313097614,1,0,-1.1552834925186746,1,0,0,0,0,0,2,0,0,0,0,3,-0.4889569279678058,-0.9282407132902275,1,1,-1.5534048717462157,0.004127860817475827
0,-0.43991649313097614,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,1,0,-1.5093002860698053,-0.9105815234521283,0,1,-1.8661745526684124,-0.4266102637098203
1,-0.43991649313097614,0,0,-0.3408762181180675,0,1,0,2,0,0,0,2,2,1,1,3,-0.47067716096597834,-0.43846308313054616,0,2,-0.7748348470454027,-0.3470952392930246
0,-0.43991649313097614,1,1,-0.055833672077855064,1,0,0,2,0,2,2,2,2,1,1,3,0.544680806135523,0.11647695753172126,0,2,0.24711959134013273,-0.21278028176990277
0,-0.43991649313097614,1,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,0,3,-0.31779183695069496,-0.983050423750228,1,1,-1.5720992329689576,0.107459527282436
1,-0.43991649313097614,0,0,-0.0965540357978854,1,2,1,0,0,0,2,0,2,0,1,1,0.8354952811645946,0.19479546446369125,0,2,0.4195915060161652,-0.11976575964671894
0,-0.43991649313097614,1,1,0.5956921474426305,1,2,0,2,2,0,2,2,2,2,1,1,0.682609957149311,0.8058475808365189,0,2,1.1258087120050158,-0.49565397676818207
1,-0.43991649313097614,0,0,0.880734693482843,1,2,1,2,2,0,2,2,2,2,1,1,1.437065795224731,1.5357901927943491,0,0,2.133601457782397,-0.4643155086804333
1,-0.43991649313097614,0,0,0.7178532386027215,1,0,1,2,2,0,2,0,2,0,1,1,0.9551446651765553,1.0885049881825941,0,0,1.5128650215090376,-0.49373138487950285
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,2,0,0,0,0,2,0,1,3,0.6593447991469852,-0.9700709192192251,1,1,-1.081129991139863,0.40425126273966544
0,-0.43991649313097614,0,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.479387940066815,-0.3156654917938638,0,0,-0.11568077625105194,-1.3716228052716448
0,-0.43991649313097614,0,0,-0.13727439951791576,1,2,2,1,1,1,1,1,1,0,0,2,-1.3165318340505352,-0.6975013240681638,0,2,-1.2500362965130254,-0.6439817194139659
1,-0.43991649313097614,0,0,-1.2367242199587352,1,2,0,0,2,0,0,0,0,0,1,3,-0.34438058895335305,-0.9570472667136268,1,1,-1.545758185235847,0.08129486324622653
0,-0.43991649313097614,0,0,-0.9109613101984924,0,1,0,0,0,0,2,0,0,2,1,3,-1.16863190103575,-0.8753955876997156,0,1,-1.719779426542888,-0.29804580111675183
1,-0.43991649313097614,1,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,2,0.2787932861089434,-0.43086963150016344,0,2,-0.5343997864216756,-0.031635461907066446
0,2.273158691738958,0,0,-0.8702409464784621,1,0,1,0,2,0,0,2,2,0,1,2,1.0049985751815391,-0.5128303463362415,1,1,0.02895999674260738,2.6695242273524746
1,-0.43991649313097614,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.8818853399652171,0,2,-1.7510795127236767,-0.48470084432731614
0,-0.43991649313097614,0,0,1.6137012404433893,1,2,0,0,2,2,2,2,2,2,0,0,0.7258166791536301,1.7961970209444196,0,0,2.3568176044713898,-0.9787436789554039
1,-0.43991649313097614,0,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,0,0,1.476948923228718,2.4706897768106186,0,0,3.169612613723952,-0.8389588562536313
0,-0.43991649313097614,1,1,0.35136996512244845,1,0,0,2,0,0,2,2,2,1,1,1,0.3303089931140931,0.3998628064586182,0,2,0.5512676315603726,-0.46179418730445565
0,2.273158691738958,1,0,1.3286586944031769,1,0,1,2,2,2,0,0,2,0,0,2,0.9850570111795457,1.6971510399399805,0,0,2.678417447930481,1.5820289173079767
0,2.273158691738958,0,0,-0.7888002190384014,1,0,0,0,2,2,0,0,0,0,1,2,-0.3310862129520241,-0.6845659675117561,0,2,-0.6983919330599385,2.2550147550462345
1,2.273158691738958,0,0,-1.1552834925186746,1,0,1,2,0,0,0,0,0,0,0,2,0.35191235411625243,-0.8867195431833967,0,1,-0.6954987218506264,2.621809678938953
1,-0.43991649313097614,0,0,0.35136996512244845,1,2,0,0,0,2,0,0,2,1,0,3,0.00792037508186511,0.11031831507568424,0,2,0.2023804995103793,-0.5217837043443375
1,2.273158691738958,0,0,-0.7073594915983407,1,0,1,0,2,0,0,0,0,0,1,2,0.32033821111309646,-0.5331384146500555,1,2,-0.2326700287869509,2.4047229066574167
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.5388108379727895,-0.9859862640608118,1,1,-1.6831517995731575,0.04032806330996733
1,-0.43991649313097614,0,0,0.3920903288424788,1,2,1,2,2,2,0,0,2,1,1,2,1.1379423351948288,0.890258508262633,0,2,1.2937742454734917,-0.2948526602284315
0,-0.43991649313097614,1,0,0.758573602322752,1,0,1,2,2,2,0,2,0,1,1,2,0.9551446651765553,1.0320176546879745,0,0,1.4982874929986578,-0.5008042846522394
0,-0.43991649313097614,1,1,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,2,0.1873944510998066,-0.9424563611098973,1,1,-1.273632280183961,0.24181327248909448
1,2.273158691738958,1,0,-1.2774445836787656,0,1,0,0,2,0,0,2,0,0,0,2,-0.8163309370005319,-0.9896726199395152,1,1,-1.4070744647110436,2.322350476235822
1,-0.43991649313097614,0,1,-0.015113308357824713,1,2,0,0,2,2,2,2,2,1,0,1,0.6294324531439953,0.15512850928986097,0,2,0.3367225084718694,-0.20661205016120646
1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.4926823160681442,-0.9221924407706784,0,1,-1.9104414385171355,-0.3908213753061982
0,-0.43991649313097614,1,1,1.4100994218432374,0,1,0,0,2,2,2,2,2,2,1,2,-0.1732154979362424,0.8043686236875779,0,0,1.1509196815185436,-1.0485955249789372
0,-0.43991649313097614,1,1,1.1657772395230555,1,2,1,2,2,2,2,2,2,2,0,1,1.6730409692483204,2.086536175870068,0,0,2.767984553321687,-0.5675462128189395
1,-0.43991649313097614,0,0,0.7178532386027215,1,2,1,2,2,2,2,2,2,1,0,1,1.6481140142458286,1.5492332510586024,0,0,2.156885669122119,-0.34329100991722683
0,-0.43991649313097614,1,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,1,-0.6700928009859131,-0.9718589121903324,1,1,-1.7162843526199838,-0.016241496116260606
0,2.273158691738958,1,0,-0.13727439951791576,0,1,0,2,0,2,0,0,2,0,1,2,-0.6567984249845842,-0.46499601586229017,0,2,-0.35643597359901785,1.892967312091902
1,2.273158691738958,0,0,-1.1960038562387048,0,1,0,0,0,2,0,0,2,0,1,2,-0.7847567939973756,-0.949056483311887,1,1,-1.320008618564339,2.2974275458371176
1,2.273158691738958,0,0,-0.7888002190384014,1,2,1,0,2,2,0,2,2,0,1,2,1.4005062612210766,-0.4051092883238363,1,2,0.339685940140292,2.7468608819830416
1,2.273158691738958,1,0,1.002895784642934,1,2,1,0,2,0,0,0,2,0,1,2,0.8338334841644282,1.167022161000243,0,0,2.0769565651269266,1.7229940536459674
0,-0.43991649313097614,0,0,-0.055833672077855064,0,1,0,2,2,0,2,0,2,2,1,0,-0.49560411596847015,-0.33632674390443995,0,2,-0.5631974535135832,-0.4703801498119424
0,-0.43991649313097614,1,0,0.5142514200025698,1,2,1,2,2,2,2,2,2,1,0,3,1.61321627724234,1.2142163458425628,0,2,1.807993478142105,-0.23648449228260768
0,-0.43991649313097614,1,1,1.1657772395230555,1,2,0,2,2,2,2,2,2,2,0,3,0.7756705891586139,1.4325280802160643,0,0,1.8964051951800731,-0.754731007594104
1,-0.43991649313097614,0,0,0.7178532386027215,1,2,2,1,1,1,1,1,1,2,0,0,-1.3248408190513656,-0.479741439377103,0,0,-0.6403853108335591,-0.9817413732805079
0,2.273158691738958,0,0,-0.5444780367182193,1,0,1,2,2,0,2,2,2,0,1,3,1.3373579752147637,-0.12125988566368924,0,2,0.629075473733273,2.602320782013813
1,-0.43991649313097614,0,0,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.5219689770774578,1,0,-0.5572386769662359,-1.1637358041364363
0,-0.43991649313097614,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,1,-1.3464441800535252,-0.24235777997845448,0,0,-0.024441191759848612,-1.326171882686724
0,2.273158691738958,0,0,-0.6666391278783103,1,0,1,0,0,0,2,2,2,0,1,2,0.9867188081797118,-0.34025591364341695,1,2,0.245165018542403,2.5680719754125034
1,-0.43991649313097614,1,0,1.002895784642934,1,0,0,2,2,0,2,0,0,2,1,2,-0.16656830993557784,0.5157512397711442,0,0,0.7407791127762134,-0.8623463584282436
1,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,0,-1.328164413051698,-0.9964714080271831,1,1,-2.0797681088738718,-0.19942716516313475
1,2.273158691738958,1,0,-0.5037576729981889,1,2,1,0,2,0,2,2,2,0,0,2,1.4054916522215746,-0.04850402353072045,0,2,0.7328179771974562,2.598877301998521
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,3,0.19404163910047073,-0.9762516356625597,1,1,-1.3149248682013364,0.2629218649028892
1,-0.43991649313097614,1,0,-1.1145631287986442,1,2,1,0,2,0,2,0,0,0,1,2,0.6859335511496436,-0.830342579625265,1,1,-0.8867237253937825,0.3354580997869968
0,-0.43991649313097614,1,0,0.7992939660427822,1,2,1,0,2,2,0,2,2,0,1,2,1.3390197722149297,1.4758372432940026,1,0,2.0010455774277074,-0.4571286666014805
1,2.273158691738958,1,0,-0.46303730927815856,1,0,0,2,2,0,0,0,2,0,1,0,0.006258578081699082,-0.41592554209967203,0,2,-0.17635733448177507,2.205680477371156
1,-0.43991649313097614,0,0,-0.748079855318371,0,1,0,0,0,2,2,2,2,0,1,2,-0.3244390249513595,-0.6666198158387878,0,2,-1.0764386465932165,-0.12624020449076093
0,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0,0,2,0,0,0,0,0,0,0,-0.47233895796614456,-0.8993679379049353,0,1,-1.503850185276908,-0.009218619741929284
0,-0.43991649313097614,0,0,-1.0738427650786138,1,0,0,2,2,0,0,0,0,0,0,3,-0.3194536339508612,-0.864866295758749,0,1,-1.3833249625802946,0.018316434070183477
0,-0.43991649313097614,0,0,-0.9109613101984924,1,0,0,0,2,0,0,0,0,0,0,2,-0.4507355969639848,-0.7874528223059816,0,1,-1.307696037404539,-0.0904205540123843
0,-0.43991649313097614,0,1,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,0,3,-1.3082228490497045,-0.9962065201796118,0,1,-2.06974832842838,-0.1933701909701299
0,-0.43991649313097614,0,0,1.4508197855632678,1,2,0,2,0,0,0,0,0,0,0,3,-0.3427187919531868,0.6206468274094534,0,0,0.9692865582035055,-1.0905336134430015
1,-0.43991649313097614,1,1,-0.5851984004382496,1,0,1,0,0,2,0,2,2,0,0,3,1.0099839661820376,-0.22160823191868792,1,2,-0.03626558179028761,0.1639194005222603
0,-0.43991649313097614,0,0,-0.4223169455581282,1,2,1,0,0,0,0,0,0,1,1,1,0.3735157151184122,-0.21999683084596144,0,2,-0.25973915408416925,-0.08907376356037403
0,-0.43991649313097614,0,0,-0.5037576729981889,1,0,0,0,0,0,0,0,0,0,1,2,-0.6784017859867437,-0.5981021592669629,0,2,-1.0717229910916397,-0.3309919797905162
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.17410007509847744,-0.9765165235101312,1,1,-1.3249446486468281,0.2568648907098846
1,2.273158691738958,0,0,-0.9924020376385531,1,0,1,0,2,0,0,0,0,0,1,2,0.3236618051134285,-0.739640565819328,1,1,-0.523353526520291,2.5352855544310753
1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,0,1,1,-0.6617838159850825,-0.8151998243390949,1,1,-1.4300814956564127,-0.15120675697407823
1,2.273158691738958,0,0,-0.3408762181180675,1,2,1,0,0,0,0,0,0,0,1,2,0.37683930911874425,-0.2512977448339922,1,2,0.18177787006672028,2.253250873597173
1,-0.43991649313097614,0,0,0.10704778280226633,1,0,0,2,2,2,0,0,0,1,0,3,-0.11837619693076015,-0.11510124320765212,0,2,-0.14226560252341988,-0.4428889413124631
1,-0.43991649313097614,1,1,-0.38159658183809786,1,0,1,0,2,2,2,0,0,1,0,3,0.7324638671542947,-0.15059621478223156,0,2,-0.014604135351810241,-0.0032265601312494534
